lg	cm	id	sd
1 72.37 comp17164_c0_seq1_m.9390 Au
1 72.37 comp15382_c0_seq1_m.8254 f3m5_SL_NA
1 72.37 comp13483_c0_seq1_m.27703 Au
1 72.37 comp5848_c0_seq1_m.2014 Au
1 72.37 comp16349_c0_seq1_m.8883 Au
1 72.37 comp14101_c0_seq1_m.17461 Au
1 72.37 comp16101_c0_seq2_m.21917 Au
1 72.37 comp6133_c0_seq1_m.2133 Au
1 72.37 comp59556_c0_seq1_m.11778 f3m5_SL_f4m6_Au
1 72.37 comp6373_c0_seq1_m.2290 Au
1 72.37 comp14467_c0_seq1_m.7625 Au
1 72.37 comp73130_c0_seq1_m.12109 Au
1 72.37 comp16455_c0_seq1_m.35963 Au
1 72.37 comp10117_c0_seq1_m.4573 Au
1 72.37 comp8394_c0_seq1_m.20830 Au
1 72.37 comp10453_c0_seq1_m.30388 f3m5_SL_NA
1 72.37 comp61681_c0_seq1_m.11833 Au
1 72.37 comp19647_c0_seq1_m.10546 Au
1 72.37 comp11808_c0_seq1_m.5712 Au
1 72.37 comp13851_c0_seq1_m.7157 Au
1 72.37 comp4797_c0_seq1_m.1459 Au
1 72.37 comp8549_c0_seq1_m.36557 Au
1 72.37 comp18096_c0_seq1_m.9932 Au
1 72.37 comp39979_c0_seq1_m.11327 Au
1 72.37 comp18096_c0_seq1_m.9933 Au
1 72.37 comp4213_c0_seq1_m.1007 Au
1 72.37 comp23788_c0_seq1_m.10851 Au
1 72.37 comp16129_c0_seq1_m.8758 Au
1 72.37 comp16129_c0_seq1_m.8760 Au
1 74.23 comp16760_c0_seq1_m.31062 Au
1 74.23 comp32139_c0_seq1_m.11123 f3m5_SL_f4m6_Au
1 74.23 comp12519_c2_seq1_m.33355 Au
1 74.23 comp10287_c0_seq1_m.4677 Au
1 74.23 comp11310_c0_seq1_m.5358 Au
1 74.23 comp18285_c0_seq35_m.37876 Au
1 74.23 comp73967_c0_seq1_m.12142 f3m5_SL_f4m6_Au
1 74.23 comp4019_c0_seq1_m.890 Au
1 74.23 comp6958_c1_seq1_m.28384 f3m5_SL_NA
1 74.23 comp11883_c0_seq1_m.5771 Au
1 74.23 comp11309_c0_seq1_m.5356 Au
1 74.23 comp23417_c0_seq1_m.10837 Au
1 74.23 comp89249_c0_seq1_m.12545 Au
1 76.08 comp15767_c0_seq1_m.8520 Au
1 76.08 comp18528_c0_seq1_m.10188 Au
1 76.08 comp18096_c0_seq1_m.9934 Au
1 76.08 comp8483_c0_seq1_m.3520 Au
1 76.08 comp11830_c0_seq1_m.5735 Au
1 76.08 comp15893_c0_seq1_m.8587 Au
1 76.08 comp8094_c0_seq1_m.21666 Au
1 76.08 comp16215_c0_seq1_m.8809 Au
1 76.08 comp18528_c0_seq1_m.10187 Au
1 76.08 comp9630_c0_seq1_m.4265 Au
1 76.08 comp15893_c0_seq1_m.8589 f3m5_SL_f4m6_Au
1 76.08 comp15893_c0_seq1_m.8590 Au
1 76.08 comp10858_c0_seq1_m.5076 Au
1 76.08 comp14431_c0_seq1_m.33261 Au
1 76.08 comp17155_c0_seq2_m.16451 Au
1 76.08 comp15549_c0_seq1_m.8370 Au
1 76.08 comp13328_c0_seq1_m.25542 Au
1 76.08 comp5411_c0_seq1_m.1846 Au
1 76.08 comp14247_c0_seq1_m.33271 f3m5_SL_f4m6_Au
1 76.08 comp12077_c0_seq1_m.5904 Au
1 76.08 comp17413_c0_seq1_m.38185 Au
1 76.08 comp12077_c0_seq1_m.5905 Au
1 76.08 comp18096_c0_seq1_m.9936 Au
1 76.08 comp10090_c1_seq1_m.32587 Au
1 76.08 comp7989_c0_seq1_m.3260 Au
1 76.08 comp17413_c0_seq1_m.38184 f3m5_SL_f4m6_Au
1 76.08 comp8675_c0_seq1_m.3612 Au
1 76.08 comp15216_c0_seq1_m.8149 Au
1 76.08 comp13819_c0_seq1_m.23801 Au
1 76.08 comp4654_c0_seq1_m.1344 Au
1 76.08 comp4359_c0_seq1_m.1097 Au
1 76.08 comp14826_c0_seq1_m.7849 Au
1 76.08 comp5411_c0_seq1_m.1845 Au
1 76.08 comp14799_c0_seq1_m.28950 Au
1 76.08 comp14431_c0_seq1_m.33262 Au
1 76.08 comp17327_c0_seq2_m.17855 Au
1 77.93 comp12712_c0_seq1_m.32728 Au
1 77.93 comp7803_c0_seq1_m.3153 Au
1 77.93 comp12091_c2_seq1_m.27375 Au
1 77.93 comp15682_c0_seq1_m.25470 Au
1 77.93 comp16547_c0_seq2_m.26687 Au
1 77.93 comp17858_c0_seq1_m.9807 Au
1 77.93 comp16791_c1_seq1_m.25124 Au
1 77.93 comp9624_c1_seq1_m.27031 Au
1 77.93 comp111399_c0_seq1_m.13120 Au
1 77.93 comp3996_c0_seq1_m.873 Au
1 77.93 comp16701_c0_seq1_m.26477 Au
1 77.93 comp10445_c0_seq1_m.4781 Au
1 77.93 comp6839_c0_seq1_m.2581 Au
1 77.93 comp11555_c0_seq1_m.5522 Au
1 77.93 comp12712_c2_seq1_m.32729 Au
1 77.93 comp9744_c0_seq1_m.4330 Au
1 77.93 comp11079_c0_seq1_m.5226 Au
1 77.93 comp8773_c0_seq1_m.3686 Au
1 77.93 comp4880_c0_seq1_m.32220 Au
1 77.93 comp6554_c0_seq1_m.2383 Au
1 77.93 comp130918_c0_seq1_m.13718 Au
1 77.93 comp30943_c0_seq1_m.11096 Au
1 77.93 comp14712_c0_seq1_m.38500 Au
1 77.93 comp17455_c1_seq1_m.28471 Au
1 77.93 comp50440_c0_seq1_m.11561 Au
1 77.93 comp18198_c0_seq1_m.10008 Au
1 77.93 comp10637_c0_seq1_m.4919 Au
1 77.93 comp17778_c0_seq4_m.16395 Au
1 77.93 comp16701_c0_seq1_m.26478 Au
1 77.93 comp18119_c0_seq1_m.9956 f3m5_SL_f4m6_Au
1 77.93 comp15414_c0_seq1_m.30051 Au
1 77.93 comp4435_c0_seq1_m.1161 Au
1 77.93 comp8597_c0_seq1_m.3586 Au
1 77.93 comp16484_c0_seq4_m.29585 Au
1 77.93 comp7112_c0_seq1_m.2745 Au
1 77.93 comp15179_c0_seq1_m.8114 Au
1 77.93 comp11564_c0_seq1_m.5530 Au
1 77.93 comp15040_c0_seq2_m.26770 Au
1 77.93 comp17370_c1_seq1_m.36993 Au
1 77.93 comp13558_c0_seq1_m.6977 Au
1 77.93 comp17474_c0_seq1_m.9591 Au
1 77.93 comp11385_c0_seq1_m.5407 Au
1 77.93 comp16836_c0_seq1_m.9205 Au
1 77.93 comp18883_c0_seq1_m.10364 Au
1 77.93 comp11902_c0_seq1_m.5787 Au
1 77.93 comp11501_c0_seq1_m.5478 Au
1 77.93 comp12506_c0_seq1_m.6213 Au
1 77.93 comp18740_c0_seq4_m.37441 Au
1 77.93 comp9667_c0_seq1_m.4282 Au
1 77.93 comp15040_c0_seq1_m.26769 Au
1 77.93 comp14826_c0_seq1_m.7850 Au
1 77.93 comp16209_c0_seq1_m.8808 Au
1 77.93 comp13526_c0_seq1_m.6957 Au
1 77.93 comp16743_c0_seq1_m.34906 Au
1 77.93 comp10330_c0_seq1_m.4708 Au
1 77.93 comp14717_c0_seq1_m.7780 Au
1 77.93 comp8702_c0_seq1_m.3637 Au
1 77.93 comp17857_c0_seq1_m.9805 Au
1 77.93 comp8631_c0_seq1_m.18377 Au
1 77.93 comp5512_c0_seq1_m.1880 Au
1 77.93 comp15543_c0_seq1_m.8361 Au
1 77.93 comp15293_c0_seq2_m.17170 Au
1 77.93 comp15202_c0_seq1_m.8137 Au
1 77.93 comp18601_c0_seq1_m.10230 Au
1 77.93 comp16484_c0_seq5_m.29584 Au
1 77.93 comp9046_c0_seq1_m.3880 Au
1 77.93 comp13883_c0_seq1_m.7183 Au
1 77.93 comp5727_c0_seq1_m.1968 Au
1 77.93 comp14223_c1_seq4_m.29473 Au
1 77.93 comp14223_c0_seq1_m.29470 Au
1 77.93 comp11915_c0_seq1_m.35519 Au
1 77.93 comp17234_c0_seq1_m.26827 Au
1 77.93 comp32740_c0_seq1_m.11137 Au
1 79.78 comp18972_c0_seq1_m.10424 Au
1 79.78 comp10518_c0_seq1_m.4835 Au
1 79.78 comp16696_c0_seq1_m.33081 Au
1 79.78 comp11536_c0_seq1_m.5510 Au
1 79.78 comp16715_c0_seq1_m.9133 Au
1 79.78 comp10223_c0_seq2_m.29540 Au
1 79.78 comp15173_c0_seq1_m.8109 Au
1 79.78 comp11996_c0_seq1_m.5844 Au
1 79.78 comp10518_c0_seq1_m.4836 Au
1 79.78 comp10539_c0_seq1_m.4851 Au
1 79.78 comp18851_c0_seq1_m.10354 Au
1 79.78 comp8712_c0_seq1_m.36386 Au
1 79.78 comp18609_c3_seq1_m.28970 Au
1 79.78 comp12216_c0_seq1_m.6006 Au
1 79.78 comp13567_c0_seq1_m.6984 Au
1 79.78 comp14122_c0_seq1_m.7363 Au
1 81.63 comp9334_c0_seq1_m.4071 Au
1 81.63 comp42785_c0_seq1_m.11384 Au
1 81.63 comp14733_c0_seq1_m.7789 Au
1 81.63 comp4859_c0_seq1_m.1513 Au
1 83.49 comp6241_c0_seq1_m.30940 Au
1 83.49 comp14814_c0_seq1_m.7836 Au
1 83.49 comp15061_c0_seq1_m.38916 Au
1 83.49 comp7285_c0_seq1_m.2837 Au
1 83.49 comp4088_c0_seq1_m.937 Au
1 83.49 comp15414_c0_seq1_m.30052 Au
1 83.49 comp17603_c1_seq1_m.25225 Au
1 83.49 comp9247_c0_seq1_m.4002 Au
1 83.49 comp14344_c0_seq1_m.38513 Au
1 83.49 comp7838_c0_seq1_m.20760 Au
1 83.49 comp5020_c0_seq1_m.1626 Au
1 83.49 comp5020_c0_seq1_m.1627 Au
1 83.49 comp73313_c0_seq1_m.12115 Au
1 83.49 comp9057_c1_seq1_m.27507 Au
1 83.49 comp6905_c1_seq1_m.38141 Au
1 83.49 comp7520_c0_seq1_m.2985 Au
1 83.49 comp4791_c0_seq1_m.1456 Au
1 83.49 comp21517_c0_seq1_m.10731 Au
1 83.49 comp15414_c2_seq1_m.30053 Au
1 83.49 comp12169_c0_seq2_m.27050 Au
1 83.49 comp13609_c1_seq1_m.15875 Au
1 83.49 comp6771_c0_seq1_m.18911 Au
1 83.49 comp9287_c0_seq1_m.18579 Au
1 83.49 comp17082_c0_seq1_m.9341 Au
1 83.49 comp18579_c0_seq1_m.20813 Au
1 83.49 comp13624_c1_seq1_m.29705 Au
1 83.49 comp18137_c0_seq3_m.26612 Au
1 83.49 comp17176_c1_seq1_m.34445 Au
1 83.49 comp17176_c0_seq1_m.34444 Au
1 83.49 comp9342_c0_seq1_m.4078 Au
1 83.49 comp7236_c0_seq1_m.2810 Au
1 83.49 comp8142_c0_seq1_m.28749 Au
1 83.49 comp18735_c0_seq1_m.10310 Au
1 83.49 comp16547_c0_seq3_m.26688 Au
1 83.49 comp16547_c0_seq1_m.26686 Au
1 83.49 comp12778_c0_seq1_m.23799 Au
1 83.49 comp8777_c0_seq1_m.3691 Au
1 83.49 comp17082_c0_seq1_m.9340 Au
1 83.49 comp4321_c0_seq1_m.26034 Au
1 83.49 comp16278_c0_seq1_m.8849 Au
1 83.49 comp4729_c0_seq1_m.30610 Au
1 83.49 comp6754_c0_seq1_m.2520 Au
1 83.49 comp13960_c0_seq1_m.30001 Au
1 83.49 comp5154_c0_seq1_m.26067 Au
1 83.49 comp17082_c0_seq1_m.9342 Au
1 83.49 comp17011_c1_seq1_m.17754 Au
1 83.49 comp15576_c0_seq1_m.16027 Au
1 83.49 comp102062_c0_seq1_m.12867 Au
1 83.49 comp12371_c0_seq1_m.6120 Au
1 83.49 comp4465_c0_seq1_m.1178 Au
1 83.49 comp11508_c0_seq2_m.36042 Au
1 83.49 comp4416_c0_seq1_m.1142 Au
1 83.49 comp36795_c0_seq1_m.11250 Au
1 83.49 comp6410_c0_seq1_m.15777 Au
1 83.49 comp10136_c0_seq1_m.33792 Au
1 83.49 comp12431_c0_seq2_m.17533 Au
1 83.49 comp4862_c0_seq1_m.38942 Au
1 83.49 comp17568_c0_seq1_m.27130 Au
1 83.49 comp3870_c0_seq1_m.780 Au
1 83.49 comp12005_c0_seq1_m.29333 Au
1 83.49 comp9354_c0_seq1_m.4087 Au
1 83.49 comp17247_c0_seq9_m.30021 Au
1 83.49 comp12431_c0_seq1_m.17531 Au
1 83.49 comp12431_c0_seq1_m.17532 Au
1 83.49 comp15885_c0_seq1_m.26793 Au
1 83.49 comp17291_c0_seq1_m.23586 Au
1 83.49 comp13771_c0_seq1_m.7110 Au
1 83.49 comp15008_c0_seq1_m.21150 Au
1 83.49 comp14250_c0_seq1_m.7475 Au
1 83.49 comp16614_c0_seq1_m.9069 Au
1 83.49 comp18142_c0_seq1_m.9971 Au
1 83.49 comp18782_c0_seq1_m.10334 Au
1 83.49 comp18427_c0_seq1_m.10129 Au
1 83.49 comp8751_c0_seq1_m.3672 Au
1 83.49 comp18615_c0_seq1_m.10240 Au
1 83.49 comp18030_c0_seq3_m.34811 Au
1 83.49 comp10961_c0_seq1_m.5146 Au
1 83.49 comp18704_c0_seq1_m.35797 Au
1 83.49 comp8777_c0_seq1_m.3690 Au
1 83.49 comp11503_c0_seq1_m.5481 Au
1 83.49 comp11646_c0_seq1_m.5592 Au
1 83.49 comp15891_c0_seq1_m.36762 Au
1 83.49 comp18146_c0_seq1_m.9975 Au
1 83.49 comp12777_c0_seq1_m.6425 Au
1 83.49 comp14869_c0_seq1_m.7894 Au
1 83.49 comp12930_c0_seq1_m.6541 Au
1 83.49 comp15519_c0_seq1_m.8346 Au
1 83.49 comp14900_c0_seq1_m.35919 Au
1 83.49 comp14313_c1_seq1_m.34636 Au
1 83.49 comp18069_c0_seq1_m.9910 Au
1 83.49 comp8292_c0_seq1_m.3404 Au
1 83.49 comp10662_c0_seq1_m.4944 Au
1 83.49 comp13627_c0_seq1_m.7012 Au
1 83.49 comp10136_c0_seq1_m.33791 Au
1 83.49 comp12205_c0_seq1_m.5998 Au
1 83.49 comp18704_c0_seq2_m.35799 Au
1 83.49 comp15043_c0_seq1_m.23350 Au
1 83.49 comp14864_c0_seq1_m.7891 Au
1 83.49 comp18146_c0_seq1_m.9976 Au
1 83.49 comp17392_c0_seq1_m.9536 Au
1 83.49 comp7634_c0_seq1_m.3049 Au
1 83.49 comp18100_c0_seq2_m.32219 Au
1 83.49 comp19731_c0_seq1_m.10558 Au
1 83.49 comp13371_c0_seq1_m.6855 Au
1 83.49 comp8916_c0_seq1_m.3793 Au
1 83.49 comp17007_c0_seq1_m.19990 Au
1 83.49 comp17507_c0_seq1_m.9609 Au
1 83.49 comp8748_c0_seq1_m.3670 Au
1 83.49 comp11613_c0_seq1_m.5564 Au
1 83.49 comp18730_c0_seq1_m.24818 Au
1 83.49 comp17832_c1_seq1_m.31660 Au
1 83.49 comp16579_c0_seq3_m.35560 Au
1 83.49 comp14409_c0_seq1_m.7586 Au
1 83.49 comp9076_c0_seq1_m.3905 Au
1 83.49 comp12152_c0_seq1_m.5964 Au
1 83.49 comp9315_c0_seq1_m.4058 Au
1 83.49 comp13627_c0_seq1_m.7013 Au
1 83.49 comp13739_c0_seq2_m.33321 Au
1 83.49 comp17075_c0_seq1_m.9333 Au
1 83.49 comp15092_c0_seq1_m.8048 Au
1 83.49 comp16446_c0_seq1_m.8949 Au
1 83.49 comp14252_c0_seq1_m.27217 Au
1 83.49 comp14676_c0_seq1_m.7757 Au
1 83.49 comp5603_c0_seq1_m.1925 Au
1 83.49 comp17408_c0_seq1_m.9544 Au
1 83.49 comp12540_c0_seq2_m.16555 Au
1 83.49 comp17609_c0_seq1_m.9655 Au
1 83.49 comp9518_c0_seq1_m.4186 Au
1 83.49 comp10216_c0_seq1_m.28263 Au
1 83.49 comp15163_c0_seq1_m.21559 Au
1 83.49 comp9406_c0_seq1_m.4115 Au
1 83.49 comp18460_c0_seq1_m.31646 Au
1 83.49 comp12815_c0_seq1_m.6442 Au
1 83.49 comp12650_c0_seq1_m.6332 Au
1 83.49 comp17507_c0_seq1_m.9610 Au
1 83.49 comp15006_c0_seq3_m.38301 Au
1 83.49 comp13677_c0_seq1_m.7038 Au
1 83.49 comp14750_c1_seq1_m.18881 Au
1 83.49 comp17380_c0_seq1_m.9526 Au
1 83.49 comp10108_c0_seq1_m.4566 Au
1 83.49 comp17773_c0_seq1_m.29317 Au
1 83.49 comp15431_c0_seq2_m.38622 Au
1 83.49 comp14621_c0_seq1_m.7722 Au
1 83.49 comp12322_c0_seq1_m.6082 Au
1 83.49 comp79031_c0_seq1_m.12260 Au
1 83.49 comp9803_c0_seq1_m.24463 Au
1 83.49 comp4591_c0_seq1_m.1293 Au
1 83.49 comp15175_c0_seq1_m.8112 Au
1 83.49 comp1073_c0_seq1_m.289 Au
1 83.49 comp14706_c0_seq1_m.16424 Au
1 83.49 comp16708_c0_seq1_m.9126 Au
1 83.49 comp12466_c0_seq1_m.6183 Au
1 83.49 comp4278_c0_seq1_m.1040 Au
1 83.49 comp6887_c0_seq1_m.2615 Au
1 83.49 comp17478_c0_seq1_m.20553 Au
1 83.49 comp17273_c0_seq1_m.9460 Au
1 83.49 comp6205_c0_seq1_m.2174 Au
1 83.49 comp15367_c0_seq1_m.8244 Au
1 83.49 comp26007_c0_seq1_m.10966 Au
1 83.49 comp10963_c0_seq1_m.35382 Au
1 83.49 comp12068_c0_seq1_m.5901 Au
1 83.49 comp12897_c0_seq1_m.6508 Au
1 83.49 comp15542_c0_seq1_m.8359 Au
1 83.49 comp14232_c1_seq1_m.30651 Au
1 83.49 comp18414_c0_seq1_m.39146 Au
1 83.49 comp768_c0_seq1_m.214 Au
1 83.49 comp26703_c0_seq1_m.10990 Au
1 83.49 comp14898_c0_seq1_m.7914 Au
1 83.49 comp16160_c2_seq1_m.36876 Au
1 83.49 comp18871_c0_seq7_m.31004 Au
1 83.49 comp18841_c0_seq8_m.27237 Au
1 83.49 comp17558_c0_seq1_m.9632 Au
1 83.49 comp16144_c0_seq1_m.34378 Au
1 83.49 comp9519_c0_seq1_m.4187 Au
1 83.49 comp9594_c1_seq1_m.35089 Au
1 83.49 comp7311_c0_seq1_m.2861 Au
1 83.49 comp18364_c0_seq1_m.10096 Au
1 83.49 comp14706_c0_seq1_m.16421 Au
1 83.49 comp10846_c0_seq1_m.24853 Au
1 83.49 comp6572_c0_seq1_m.2399 Au
1 83.49 comp18364_c0_seq1_m.10095 Au
1 83.49 comp140887_c0_seq1_m.13824 Au
1 83.49 comp5057_c0_seq1_m.1655 Au
1 83.49 comp14722_c0_seq1_m.7784 Au
1 83.49 comp15968_c0_seq1_m.36140 Au
1 83.49 comp18305_c0_seq1_m.18382 Au
1 83.49 comp10228_c0_seq1_m.38094 Au
1 83.49 comp18841_c0_seq8_m.27236 Au
1 83.49 comp18945_c0_seq1_m.10393 Au
1 83.49 comp6370_c0_seq1_m.2286 Au
1 83.49 comp10110_c0_seq2_m.16116 Au
1 83.49 comp13609_c1_seq1_m.15874 Au
1 83.49 comp13389_c0_seq1_m.6862 Au
1 83.49 comp17011_c0_seq1_m.17751 Au
1 83.49 comp17655_c0_seq1_m.9681 Au
1 83.49 comp15778_c0_seq1_m.8525 Au
1 83.49 comp14023_c0_seq1_m.7282 Au
1 83.49 comp9794_c0_seq1_m.4362 Au
1 83.49 comp6744_c0_seq1_m.2512 Au
1 83.49 comp17011_c1_seq1_m.17753 Au
1 83.49 comp10766_c0_seq1_m.5018 Au
1 83.49 comp16339_c0_seq1_m.8876 Au
1 83.49 comp18179_c0_seq1_m.9997 Au
1 83.49 comp8939_c0_seq1_m.3812 Au
1 83.49 comp15433_c0_seq1_m.16156 Au
1 83.49 comp14701_c0_seq1_m.7772 Au
1 83.49 comp12726_c0_seq1_m.6390 Au
1 83.49 comp18337_c0_seq3_m.20351 Au
1 83.49 comp13395_c0_seq1_m.6867 Au
1 83.49 comp14368_c0_seq1_m.32232 Au
1 83.49 comp7018_c0_seq1_m.2682 Au
1 83.49 comp9803_c1_seq1_m.24464 Au
1 83.49 comp18497_c0_seq1_m.10170 Au
1 83.49 comp14322_c0_seq1_m.7532 Au
1 83.49 comp18916_c0_seq1_m.32577 Au
1 83.49 comp11508_c0_seq2_m.36043 Au
1 83.49 comp20840_c0_seq1_m.10680 Au
1 83.49 comp18048_c0_seq1_m.16474 Au
1 83.49 comp14750_c0_seq1_m.18880 Au
1 83.49 comp18370_c0_seq1_m.38943 Au
1 83.49 comp17832_c0_seq2_m.31657 Au
1 83.49 comp17315_c0_seq1_m.9487 Au
1 83.49 comp10348_c0_seq1_m.4721 Au
1 83.49 comp15863_c0_seq1_m.8570 Au
1 83.49 comp11683_c0_seq1_m.5629 Au
1 83.49 comp6360_c0_seq1_m.2279 Au
1 83.49 comp15291_c0_seq1_m.8195 Au
1 83.49 comp15622_c0_seq2_m.21640 Au
1 85.34 comp7120_c0_seq1_m.2748 Au
1 85.34 comp11622_c0_seq1_m.5572 Au
1 85.34 comp12422_c0_seq1_m.6152 Au
1 85.34 comp10432_c0_seq1_m.4769 Au
1 85.34 comp10327_c0_seq1_m.4705 Au
1 85.34 comp8399_c0_seq1_m.36916 Au
1 85.34 comp18871_c0_seq2_m.31002 Au
1 85.34 comp11542_c0_seq1_m.5514 Au
1 85.34 comp8961_c0_seq1_m.3824 Au
1 85.34 comp16751_c0_seq1_m.9161 Au
1 85.34 comp8848_c0_seq1_m.37680 Au
1 85.34 comp13533_c0_seq1_m.38762 Au
1 85.34 comp5415_c0_seq1_m.1848 Au
1 85.34 comp15061_c0_seq1_m.38915 Au
1 85.34 comp13652_c0_seq2_m.27441 Au
1 85.34 comp17135_c0_seq1_m.9372 Au
1 85.34 comp15539_c0_seq1_m.15997 Au
1 85.34 comp18801_c0_seq14_m.19321 Au
1 85.34 comp5884_c0_seq1_m.2030 Au
1 85.34 comp14532_c0_seq1_m.7673 Au
1 87.19 comp14803_c0_seq1_m.7829 Au
1 87.19 comp13713_c0_seq1_m.30112 Au
1 87.19 comp12075_c1_seq2_m.33950 Au
2 0.00 comp3879_c0_seq1_m.38287 Au
2 1.85 comp20064_c0_seq1_m.10602 Au
2 3.70 comp16840_c0_seq1_m.9209 Au
2 9.48 comp15422_c0_seq1_m.8278 Au
2 9.48 comp63697_c0_seq1_m.11884 f3m5_SL_NA
2 9.48 comp8477_c0_seq1_m.3515 Au
2 9.48 comp6117_c0_seq1_m.2124 Au
2 9.48 comp9470_c0_seq1_m.16480 Au
2 9.48 comp17691_c0_seq1_m.23878 Au
2 9.48 comp15119_c0_seq1_m.8065 Au
2 9.48 comp13039_c0_seq1_m.30321 Au
2 9.48 comp12876_c0_seq1_m.6481 Au
2 9.48 comp17057_c0_seq1_m.22921 Au
2 9.48 comp16732_c0_seq1_m.9145 f3m5_SL_NA
2 9.48 comp17751_c0_seq1_m.34831 Au
2 9.48 comp9094_c1_seq1_m.17212 Au
2 9.48 comp14379_c0_seq1_m.21138 Au
2 9.48 comp11976_c0_seq1_m.18391 Au
2 9.48 comp17617_c0_seq1_m.9661 Au
2 9.48 comp18436_c0_seq1_m.10138 Au
2 9.48 comp12391_c0_seq1_m.6139 Au
2 9.48 comp11486_c0_seq1_m.5472 Au
2 9.48 comp18721_c0_seq1_m.16809 Au
2 9.48 comp3969_c0_seq1_m.850 Au
2 9.48 comp12720_c0_seq1_m.6386 Au
2 9.48 comp18638_c0_seq1_m.19332 Au
2 9.48 comp13455_c0_seq1_m.6908 Au
2 9.48 comp15888_c1_seq1_m.39285 Au
2 9.48 comp18606_c0_seq1_m.10238 Au
2 9.48 comp17522_c0_seq1_m.9617 Au
2 9.48 comp18606_c0_seq1_m.10237 Au
2 9.48 comp4924_c0_seq1_m.1548 Au
2 9.48 comp18638_c0_seq1_m.19331 Au
2 9.48 comp18983_c0_seq1_m.31402 Au
2 11.33 comp6712_c0_seq1_m.34795 Au
2 11.33 comp14144_c0_seq1_m.30045 Au
2 11.33 comp17827_c0_seq1_m.9793 Au
2 11.33 comp10067_c0_seq1_m.4542 Au
2 11.33 comp182496_c0_seq1_m.14557 Au
2 11.33 comp6378_c0_seq1_m.2294 Au
2 11.33 comp18638_c0_seq1_m.19333 Au
2 11.33 comp7894_c0_seq1_m.30258 Au
2 11.33 comp4052_c0_seq1_m.910 Au
2 11.33 comp10067_c0_seq1_m.4538 f3m5_SL_f4m6_Au
2 11.33 comp14469_c0_seq1_m.7626 Au
2 11.33 comp12336_c0_seq1_m.24911 Au
2 11.33 comp14823_c0_seq3_m.38694 Au
2 11.33 comp13839_c0_seq1_m.15419 Au
2 11.33 comp18053_c1_seq1_m.27636 Au
2 11.33 comp5613_c0_seq1_m.1930 Au
2 11.33 comp10523_c0_seq1_m.4842 Au
2 11.33 comp12094_c0_seq1_m.5919 Au
2 11.33 comp12721_c0_seq1_m.21090 Au
2 11.33 comp7894_c0_seq1_m.30260 Au
2 11.33 comp14539_c0_seq1_m.16573 Au
2 11.33 comp15015_c0_seq1_m.7998 Au
2 11.33 comp14823_c0_seq1_m.38692 Au
2 11.33 comp9402_c0_seq1_m.4112 Au
2 11.33 comp18638_c0_seq1_m.19330 Au
2 11.33 comp12647_c0_seq1_m.6329 Au
2 11.33 comp18084_c0_seq1_m.9927 Au
2 11.33 comp15724_c0_seq1_m.31555 Au
2 11.33 comp14589_c0_seq1_m.20052 Au
2 11.33 comp15961_c0_seq1_m.19184 f3m5_SL_NA
2 11.33 comp16663_c0_seq1_m.34881 Au
2 11.33 comp14832_c0_seq1_m.7855 Au
2 11.33 comp9163_c0_seq1_m.25218 Au
2 11.33 comp12735_c0_seq1_m.15931 Au
2 11.33 comp17772_c0_seq1_m.37096 Au
2 11.33 comp17645_c0_seq1_m.25212 Au
2 11.33 comp18816_c0_seq1_m.15384 Au
2 11.33 comp11711_c0_seq2_m.30804 Au
2 11.33 comp17673_c0_seq8_m.16212 Au
2 11.33 comp17583_c0_seq1_m.36142 Au
2 11.33 comp8819_c0_seq1_m.3721 Au
2 11.33 comp33183_c0_seq1_m.11147 Au
2 11.33 comp11486_c0_seq1_m.5471 Au
2 11.33 comp7776_c0_seq1_m.3137 Au
2 11.33 comp13120_c0_seq1_m.23883 Au
2 11.33 comp22275_c0_seq1_m.10773 Au
2 11.33 comp15724_c0_seq1_m.31556 Au
2 11.33 comp13904_c0_seq1_m.7193 Au
2 11.33 comp4489_c0_seq1_m.1191 Au
2 11.33 comp78925_c0_seq1_m.12256 Au
2 11.33 comp49521_c0_seq1_m.11545 Au
2 11.33 comp76683_c0_seq1_m.12206 Au
2 11.33 comp7999_c0_seq1_m.16817 Au
2 11.33 comp14801_c0_seq1_m.37893 Au
2 11.33 comp11437_c0_seq1_m.38892 Au
2 11.33 comp4412_c0_seq1_m.1138 Au
2 11.33 comp128904_c0_seq1_m.13661 Au
2 11.33 comp15241_c0_seq1_m.28267 Au
2 11.33 comp15693_c0_seq1_m.21593 Au
2 11.33 comp10135_c0_seq1_m.4581 Au
2 11.33 comp18091_c0_seq1_m.34207 Au
2 11.33 comp8604_c0_seq1_m.3592 Au
2 11.33 comp4307_c0_seq1_m.1061 Au
2 11.33 comp7461_c0_seq1_m.2956 Au
2 11.33 comp14615_c0_seq1_m.7717 Au
2 11.33 comp24894_c0_seq1_m.10903 Au
2 11.33 comp6520_c0_seq1_m.2359 Au
2 11.33 comp7379_c0_seq1_m.38918 Au
2 11.33 comp95711_c0_seq1_m.12740 Au
2 11.33 comp63683_c0_seq1_m.11883 Au
2 11.33 comp4694_c0_seq1_m.1373 Au
2 11.33 comp6672_c0_seq1_m.30283 Au
2 11.33 comp35514_c0_seq1_m.11211 Au
2 11.33 comp5331_c0_seq1_m.1797 Au
2 13.18 comp9942_c0_seq1_m.4451 Au
2 13.18 comp18238_c0_seq1_m.17759 Au
